subtaskID,datapointID,answer
1,2034,daily_life
1,3082,daily_life
1,1423,daily_life
1,2917,daily_life
1,1262,daily_life
1,2223,daily_life
1,3011,daily_life
1,2487,daily_life
1,547,daily_life
1,1009,daily_life
1,1474,daily_life
1,2364,daily_life
1,2285,daily_life
1,2325,daily_life
1,2181,daily_life
1,489,daily_life
1,1917,daily_life
1,900,daily_life
1,962,daily_life
1,1114,daily_life
1,385,daily_life
1,2001,daily_life
1,570,daily_life
1,23,daily_life
1,2697,daily_life
1,999,daily_life
1,2373,daily_life
1,850,daily_life
1,2423,daily_life
1,2594,daily_life
1,1989,daily_life
1,138,daily_life
1,913,daily_life
1,2725,daily_life
1,252,daily_life
1,202,daily_life
1,2510,daily_life
1,2067,daily_life
1,995,daily_life
1,1003,daily_life
1,1621,daily_life
1,217,daily_life
1,1070,daily_life
1,1593,daily_life
1,1139,daily_life
1,559,daily_life
1,2244,daily_life
1,2293,daily_life
1,2016,daily_life
1,182,daily_life
1,2225,daily_life
1,3067,daily_life
1,562,daily_life
1,3029,daily_life
1,1148,daily_life
1,861,daily_life
1,2028,daily_life
1,2859,daily_life
1,482,daily_life
1,1958,daily_life
1,533,daily_life
1,2853,daily_life
1,2203,daily_life
1,1994,daily_life
1,2755,daily_life
1,3157,daily_life
1,3063,daily_life
1,1726,daily_life
1,675,daily_life
1,2188,daily_life
1,1236,daily_life
1,2216,daily_life
1,1079,daily_life
1,2715,daily_life
1,3123,daily_life
1,3147,daily_life
1,2587,daily_life
1,1656,daily_life
1,1430,daily_life
1,189,daily_life
1,302,daily_life
1,1140,daily_life
1,2165,daily_life
1,2459,daily_life
1,1981,daily_life
1,3126,daily_life
1,422,daily_life
1,2984,daily_life
1,2605,daily_life
1,1349,daily_life
1,1627,daily_life
1,2125,daily_life
1,998,daily_life
1,2623,daily_life
1,1136,daily_life
1,3182,daily_life
1,1101,daily_life
1,1106,daily_life
1,2525,daily_life
1,2430,daily_life
1,248,daily_life
1,70,daily_life
1,1037,daily_life
1,2651,daily_life
1,3040,daily_life
1,1109,daily_life
1,15,daily_life
1,836,daily_life
1,2397,daily_life
1,179,daily_life
1,3051,daily_life
1,2427,daily_life
1,1569,daily_life
1,2000,daily_life
1,3091,daily_life
1,1790,daily_life
1,3132,daily_life
1,2464,daily_life
1,1184,daily_life
1,1505,daily_life
1,1081,daily_life
1,825,daily_life
1,317,daily_life
1,1334,daily_life
1,1945,daily_life
1,1859,daily_life
1,618,daily_life
1,2288,daily_life
1,2867,daily_life
1,499,daily_life
1,565,daily_life
1,3134,daily_life
1,1271,daily_life
1,2720,daily_life
1,1618,daily_life
1,1077,daily_life
1,1410,daily_life
1,1273,daily_life
1,3093,daily_life
1,2320,daily_life
1,1374,daily_life
1,2465,daily_life
1,496,daily_life
1,1452,daily_life
1,2468,daily_life
1,2219,daily_life
1,2785,daily_life
1,2224,daily_life
1,1983,daily_life
1,979,daily_life
1,2928,daily_life
1,2101,daily_life
1,1368,daily_life
1,3061,daily_life
1,2481,daily_life
1,124,daily_life
1,276,daily_life
1,2514,daily_life
1,1157,daily_life
1,2348,daily_life
1,2689,daily_life
1,1047,daily_life
1,878,daily_life
1,1197,daily_life
1,463,daily_life
1,1712,daily_life
1,1052,daily_life
1,480,daily_life
1,2556,daily_life
1,3038,daily_life
1,1427,daily_life
1,2385,daily_life
1,2137,daily_life
1,3115,daily_life
1,2762,daily_life
1,2734,daily_life
1,1015,daily_life
1,2683,daily_life
1,683,daily_life
1,1127,daily_life
1,2673,daily_life
1,333,daily_life
1,2694,daily_life
1,1817,daily_life
1,1580,daily_life
1,192,daily_life
1,2612,daily_life
1,3053,daily_life
1,712,daily_life
1,9,daily_life
1,1239,daily_life
1,2661,daily_life
1,2073,daily_life
1,1793,daily_life
1,2614,daily_life
1,783,daily_life
1,2064,daily_life
1,2476,daily_life
1,69,daily_life
1,2709,daily_life
1,29,daily_life
1,840,daily_life
1,1366,daily_life
1,1450,daily_life
1,2719,daily_life
1,1254,daily_life
1,1864,daily_life
1,727,daily_life
1,567,daily_life
1,1965,daily_life
1,2474,daily_life
1,259,daily_life
1,2539,daily_life
1,989,daily_life
1,2148,daily_life
1,793,daily_life
1,1944,daily_life
1,1538,daily_life
1,2611,daily_life
1,2817,daily_life
1,3177,daily_life
1,2311,daily_life
1,3106,daily_life
1,2600,daily_life
1,643,daily_life
1,1760,daily_life
1,1373,daily_life
1,3060,daily_life
1,228,daily_life
1,847,daily_life
1,2295,daily_life
1,2134,daily_life
1,235,daily_life
1,2996,daily_life
1,2847,daily_life
1,2933,daily_life
1,841,daily_life
1,1977,daily_life
1,2495,daily_life
1,137,daily_life
1,3097,daily_life
1,2259,daily_life
1,446,daily_life
1,2075,daily_life
1,2835,daily_life
1,1065,daily_life
1,530,daily_life
1,245,daily_life
1,3065,daily_life
1,242,daily_life
1,2017,daily_life
1,779,daily_life
1,1203,daily_life
1,1326,daily_life
1,3174,daily_life
1,2055,daily_life
1,2650,daily_life
1,2377,daily_life
1,1362,daily_life
1,1014,daily_life
1,2381,daily_life
1,1964,daily_life
1,638,daily_life
1,53,daily_life
1,1190,daily_life
1,2844,daily_life
1,3019,daily_life
1,2143,daily_life
1,1857,daily_life
1,1093,daily_life
1,2872,daily_life
1,775,daily_life
1,149,daily_life
1,1742,daily_life
1,1934,daily_life
1,332,daily_life
1,1587,daily_life
1,2501,daily_life
1,503,daily_life
1,1296,daily_life
1,320,daily_life
1,1266,daily_life
1,1187,daily_life
1,1894,daily_life
1,3107,daily_life
1,2317,daily_life
1,98,daily_life
1,874,daily_life
1,2072,daily_life
1,40,daily_life
1,1182,daily_life
1,1832,daily_life
1,454,daily_life
1,663,daily_life
1,1696,daily_life
1,905,daily_life
1,706,daily_life
1,688,daily_life
1,1151,daily_life
1,1861,daily_life
1,1420,daily_life
1,1174,daily_life
1,353,daily_life
1,2240,daily_life
1,396,daily_life
1,76,daily_life
1,1473,daily_life
1,1680,daily_life
1,2350,daily_life
1,1521,daily_life
1,406,daily_life
1,2563,daily_life
1,1432,daily_life
1,1759,daily_life
1,687,daily_life
1,2911,daily_life
1,710,daily_life
1,3041,daily_life
1,2031,daily_life
1,3058,daily_life
1,528,daily_life
1,3036,daily_life
1,1770,daily_life
1,529,daily_life
1,1737,daily_life
1,2401,daily_life
1,1654,daily_life
1,1826,daily_life
