subtaskID,datapointID,answer
1,2950,pop_culture
1,3076,daily_life
1,969,science_&_technology
1,92,sports_&_gaming
1,169,arts_&_culture
1,2932,sports_&_gaming
1,1287,sports_&_gaming
1,195,sports_&_gaming
1,722,sports_&_gaming
1,2048,science_&_technology
1,711,sports_&_gaming
1,2249,sports_&_gaming
1,909,pop_culture
1,1794,daily_life
1,1912,sports_&_gaming
1,2299,pop_culture
1,2566,sports_&_gaming
1,1957,sports_&_gaming
1,553,sports_&_gaming
1,538,daily_life
1,1379,sports_&_gaming
1,2975,pop_culture
1,1714,pop_culture
1,2705,sports_&_gaming
1,2183,pop_culture
1,1399,pop_culture
1,418,pop_culture
1,686,sports_&_gaming
1,1725,sports_&_gaming
1,1886,sports_&_gaming
1,1,daily_life
1,1916,pop_culture
1,918,sports_&_gaming
1,253,daily_life
1,527,pop_culture
1,983,pop_culture
1,1697,pop_culture
1,2455,sports_&_gaming
1,1275,pop_culture
1,2833,daily_life
1,1525,pop_culture
1,461,sports_&_gaming
1,1756,pop_culture
1,338,daily_life
1,1686,daily_life
1,380,sports_&_gaming
1,2976,pop_culture
1,322,sports_&_gaming
1,674,sports_&_gaming
1,2533,sports_&_gaming
1,1764,pop_culture
1,2519,business_&_entrepreneurs
1,2992,pop_culture
1,1739,pop_culture
1,2255,daily_life
1,1554,pop_culture
1,2877,sports_&_gaming
1,1446,pop_culture
1,661,sports_&_gaming
1,1487,sports_&_gaming
1,764,sports_&_gaming
1,227,pop_culture
1,2360,sports_&_gaming
1,2791,sports_&_gaming
1,3087,sports_&_gaming
1,49,pop_culture
1,2889,pop_culture
1,2548,daily_life
1,982,sports_&_gaming
1,436,pop_culture
1,1678,pop_culture
1,1284,sports_&_gaming
1,2270,pop_culture
1,1511,pop_culture
1,2884,pop_culture
1,1005,sports_&_gaming
1,289,pop_culture
1,2034,sports_&_gaming
1,3082,pop_culture
1,1423,pop_culture
1,2917,pop_culture
1,1262,pop_culture
1,2223,sports_&_gaming
1,3011,sports_&_gaming
1,2487,sports_&_gaming
1,547,sports_&_gaming
1,1009,daily_life
1,1474,daily_life
1,2364,pop_culture
1,2285,pop_culture
1,2325,sports_&_gaming
1,2181,sports_&_gaming
1,489,science_&_technology
1,1917,daily_life
1,900,pop_culture
1,962,business_&_entrepreneurs
1,1114,sports_&_gaming
1,385,pop_culture
1,2001,sports_&_gaming
1,570,sports_&_gaming
1,23,sports_&_gaming
1,2697,sports_&_gaming
1,999,pop_culture
1,2373,sports_&_gaming
1,850,daily_life
1,2423,pop_culture
1,2594,sports_&_gaming
1,1989,pop_culture
1,138,sports_&_gaming
1,913,pop_culture
1,2725,sports_&_gaming
1,252,pop_culture
1,202,business_&_entrepreneurs
1,2510,sports_&_gaming
1,2067,sports_&_gaming
1,995,pop_culture
1,1003,sports_&_gaming
1,1621,pop_culture
1,217,arts_&_culture
1,1070,sports_&_gaming
1,1593,sports_&_gaming
1,1139,sports_&_gaming
1,559,science_&_technology
1,2244,pop_culture
1,2293,sports_&_gaming
1,2016,pop_culture
1,182,sports_&_gaming
1,2225,sports_&_gaming
1,3067,sports_&_gaming
1,562,sports_&_gaming
1,3029,sports_&_gaming
1,1148,sports_&_gaming
1,861,pop_culture
1,2028,pop_culture
1,2859,pop_culture
1,482,pop_culture
1,1958,pop_culture
1,533,pop_culture
1,2853,pop_culture
1,2203,sports_&_gaming
1,1994,sports_&_gaming
1,2755,daily_life
1,3157,daily_life
1,3063,pop_culture
1,1726,pop_culture
1,675,daily_life
1,2188,pop_culture
1,1236,sports_&_gaming
1,2216,pop_culture
1,1079,sports_&_gaming
1,2715,pop_culture
1,3123,pop_culture
1,3147,pop_culture
1,2587,pop_culture
1,1656,daily_life
1,1430,pop_culture
1,189,pop_culture
1,302,sports_&_gaming
1,1140,sports_&_gaming
1,2165,pop_culture
1,2459,daily_life
1,1981,pop_culture
1,3126,daily_life
1,422,sports_&_gaming
1,2984,sports_&_gaming
1,2605,sports_&_gaming
1,1349,pop_culture
1,1627,sports_&_gaming
1,2125,sports_&_gaming
1,998,daily_life
1,2623,sports_&_gaming
1,1136,sports_&_gaming
1,3182,sports_&_gaming
1,1101,daily_life
1,1106,sports_&_gaming
1,2525,sports_&_gaming
1,2430,pop_culture
1,248,daily_life
1,70,pop_culture
1,1037,pop_culture
1,2651,pop_culture
1,3040,pop_culture
1,1109,pop_culture
1,15,sports_&_gaming
1,836,daily_life
1,2397,pop_culture
1,179,science_&_technology
1,3051,pop_culture
1,2427,pop_culture
1,1569,pop_culture
1,2000,pop_culture
1,3091,sports_&_gaming
1,1790,sports_&_gaming
1,3132,pop_culture
1,2464,daily_life
1,1184,sports_&_gaming
1,1505,sports_&_gaming
1,1081,sports_&_gaming
1,825,pop_culture
1,317,sports_&_gaming
1,1334,daily_life
1,1945,pop_culture
1,1859,sports_&_gaming
1,618,sports_&_gaming
1,2288,sports_&_gaming
1,2867,daily_life
1,499,pop_culture
1,565,daily_life
1,3134,pop_culture
1,1271,sports_&_gaming
1,2720,pop_culture
1,1618,sports_&_gaming
1,1077,sports_&_gaming
1,1410,daily_life
1,1273,pop_culture
1,3093,sports_&_gaming
1,2320,sports_&_gaming
1,1374,sports_&_gaming
1,2465,science_&_technology
1,496,sports_&_gaming
1,1452,daily_life
1,2468,sports_&_gaming
1,2219,pop_culture
1,2785,pop_culture
1,2224,pop_culture
1,1983,daily_life
1,979,sports_&_gaming
1,2928,pop_culture
1,2101,daily_life
1,1368,sports_&_gaming
1,3061,sports_&_gaming
1,2481,pop_culture
1,124,pop_culture
1,276,sports_&_gaming
1,2514,pop_culture
1,1157,pop_culture
1,2348,business_&_entrepreneurs
1,2689,pop_culture
1,1047,pop_culture
1,878,sports_&_gaming
1,1197,pop_culture
1,463,pop_culture
1,1712,pop_culture
1,1052,sports_&_gaming
1,480,pop_culture
1,2556,sports_&_gaming
1,3038,daily_life
1,1427,sports_&_gaming
1,2385,pop_culture
1,2137,sports_&_gaming
1,3115,sports_&_gaming
1,2762,pop_culture
1,2734,sports_&_gaming
1,1015,sports_&_gaming
1,2683,sports_&_gaming
1,683,sports_&_gaming
1,1127,sports_&_gaming
1,2673,daily_life
1,333,sports_&_gaming
1,2694,daily_life
1,1817,pop_culture
1,1580,pop_culture
1,192,sports_&_gaming
1,2612,sports_&_gaming
1,3053,pop_culture
1,712,sports_&_gaming
1,9,sports_&_gaming
1,1239,sports_&_gaming
1,2661,pop_culture
1,2073,pop_culture
1,1793,sports_&_gaming
1,2614,sports_&_gaming
1,783,pop_culture
1,2064,pop_culture
1,2476,pop_culture
1,69,sports_&_gaming
1,2709,pop_culture
1,29,sports_&_gaming
1,840,sports_&_gaming
1,1366,science_&_technology
1,1450,sports_&_gaming
1,2719,science_&_technology
1,1254,daily_life
1,1864,sports_&_gaming
1,727,sports_&_gaming
1,567,pop_culture
1,1965,pop_culture
1,2474,pop_culture
1,259,daily_life
1,2539,pop_culture
1,989,pop_culture
1,2148,daily_life
1,793,pop_culture
1,1944,daily_life
1,1538,sports_&_gaming
1,2611,sports_&_gaming
1,2817,pop_culture
1,3177,sports_&_gaming
1,2311,pop_culture
1,3106,pop_culture
1,2600,sports_&_gaming
1,643,pop_culture
1,1760,business_&_entrepreneurs
1,1373,pop_culture
1,3060,sports_&_gaming
1,228,science_&_technology
1,847,pop_culture
1,2295,pop_culture
1,2134,sports_&_gaming
1,235,sports_&_gaming
1,2996,pop_culture
1,2847,sports_&_gaming
1,2933,sports_&_gaming
1,841,sports_&_gaming
1,1977,pop_culture
1,2495,sports_&_gaming
1,137,sports_&_gaming
1,3097,sports_&_gaming
1,2259,daily_life
1,446,pop_culture
1,2075,sports_&_gaming
1,2835,sports_&_gaming
1,1065,pop_culture
1,530,sports_&_gaming
1,245,pop_culture
1,3065,pop_culture
1,242,sports_&_gaming
1,2017,pop_culture
1,779,sports_&_gaming
1,1203,sports_&_gaming
1,1326,sports_&_gaming
1,3174,pop_culture
1,2055,sports_&_gaming
1,2650,sports_&_gaming
1,2377,daily_life
1,1362,pop_culture
1,1014,sports_&_gaming
1,2381,daily_life
1,1964,daily_life
1,638,pop_culture
1,53,business_&_entrepreneurs
1,1190,sports_&_gaming
1,2844,sports_&_gaming
1,3019,pop_culture
1,2143,pop_culture
1,1857,pop_culture
1,1093,pop_culture
1,2872,daily_life
1,775,sports_&_gaming
1,149,daily_life
1,1742,pop_culture
1,1934,pop_culture
1,332,pop_culture
1,1587,pop_culture
1,2501,pop_culture
1,503,daily_life
1,1296,sports_&_gaming
1,320,pop_culture
1,1266,sports_&_gaming
1,1187,sports_&_gaming
1,1894,sports_&_gaming
1,3107,daily_life
1,2317,sports_&_gaming
1,98,pop_culture
1,874,sports_&_gaming
1,2072,sports_&_gaming
1,40,pop_culture
1,1182,science_&_technology
1,1832,sports_&_gaming
1,454,pop_culture
1,663,sports_&_gaming
1,1696,sports_&_gaming
1,905,sports_&_gaming
1,706,pop_culture
1,688,pop_culture
1,1151,sports_&_gaming
1,1861,science_&_technology
1,1420,business_&_entrepreneurs
1,1174,pop_culture
1,353,pop_culture
1,2240,business_&_entrepreneurs
1,396,sports_&_gaming
1,76,sports_&_gaming
1,1473,daily_life
1,1680,sports_&_gaming
1,2350,sports_&_gaming
1,1521,sports_&_gaming
1,406,daily_life
1,2563,sports_&_gaming
1,1432,science_&_technology
1,1759,pop_culture
1,687,sports_&_gaming
1,2911,business_&_entrepreneurs
1,710,pop_culture
1,3041,pop_culture
1,2031,pop_culture
1,3058,daily_life
1,528,sports_&_gaming
1,3036,sports_&_gaming
1,1770,pop_culture
1,529,sports_&_gaming
1,1737,pop_culture
1,2401,pop_culture
1,1654,pop_culture
1,1826,science_&_technology
